RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
102001,0,United States,Country,"",107296.0,107323.0,107373.0,107499.0,107643.0,107812.0,107979.0,108191.0,108407.0,108664.0,108915.0,109187.0,109373.0,109606.0,109858.0,110185.0,110516.0,110826.0,111161.0,111458.0,111772.0,112053.0,112406.0,112794.0,113371.0,113903.0,114414.0,114759.0,115133.0,115516.0,115929.0,116394.0,116919.0,117482.0,117965.0,118396.0,118765.0,119243.0,119771.0,120396.0,120994.0,121671.0,122360.0,122987.0,123550.0,124109.0,124777.0,125478.0,126205.0,126925.0,127649.0,128388.0,129127.0,129844.0,130559.0,131320.0,132118.0,132924.0,133748.0,134603.0,135450.0,136237.0,137017.0,137809.0,138609.0,139382.0,140138.0,140904.0,141677.0,142463.0,143220.0,143961.0,144702.0,145476.0,146267.0,147056.0,147856.0,148698.0,149583.0,150487.0,151385.0,152309.0,153266.0,154256.0,155230.0,156188.0,157129.0,158076.0,159030.0,159960.0,160898.0,161898.0,162988.0,164130.0,165272.0,166410.0,167616.0,168927.0,170322.0,171722.0,173203.0,174756.0,176401.0,178020.0,179631.0,181227.0,182844.0,184535.0,186273.0,188014.0,189724.0,191517.0,193328.0,195217.0,197126.0,199058.0,200987.0,202811.0,204554.0,206126.0,207530.0,208805.0,210047.0,211223.0,212306.0,213205.0,213905.0,214430.0,214749.0,214978.0,215122.0,215204.0,215270.0,215286.0,215247.0,215114.0,214800.0,214338.0,213718.0,213122.0,212413.0,211619.0,210637.0,209605.0,208400.0,206965.0,205340.0,203585.0,201872.0,200141.0,198423.0,196567.0,194789.0,192999.0,191157.0,189248.0,187393.0,185837.0,184338.0,182879.0,181450.0,180225.0,179277.0,178487.0,177808.0,177279.0,177062.0,176964.0,176899.0,176701.0,176552.0,176516.0,176436.0,176152.0,175463.0,174640.0,173688.0,172754.0,171715.0,170740.0,169767.0,168848.0,167880.0,166845.0,165812.0,164918.0,164301.0,163851.0,163517.0,163151.0,162826.0,162510.0,162300.0,162170.0,162244.0,162481.0,162870.0,163285.0,163751.0,164272.0,164871.0,165567.0,166367.0,167241.0,168218.0,169247.0,170382.0,171562.0,172808.0,174108.0,175444.0,176784.0,178082.0,179311.0,180419.0,181444.0,182402.0,183327.0,184058.0,184660.0,185203.0,185804.0,186394.0,186909.0,187413.0,188003.0,188721.0,189475.0,190197.0,190940.0,191805.0,192703.0,193612.0,194421.0,195223.0,196078.0,196965.0,197831.0,198615.0,199480.0,200422.0,201387.0,202242.0,203133.0,204038.0,205021.0,206025.0,207043.0,208067.0,209099.0,210204.0,211283.0,212344.0,213378.0,214490.0,215649.0,216805.0,217964.0,219076.0,220210.0,221388.0,222629.0,223904.0,225163.0,226371.0,227617.0,228866.0,230131.0,231406.0,232630.0,233759.0,234709.0,235579.0,236430.0,237310.0,238181.0,239042.0,239808.0,240471.0,241117.0,241954.0,242893.0,243724.0,244278.0,244810.0,245471.0,246250.0,247070.0,247968.0,248982.0,250125.0,251327.0,252441.0,253570.0,254920.0,256663.0
394913,1,"New York, NY",Msa,NY,188579.0,188139.0,187859.0,187323.0,187005.0,186713.0,186535.0,186443.0,186488.0,186611.0,186736.0,186883.0,187159.0,187770.0,188488.0,189161.0,189660.0,190284.0,190909.0,191533.0,192050.0,192560.0,193283.0,194109.0,195011.0,195614.0,196085.0,196506.0,197042.0,197623.0,198196.0,198998.0,199998.0,201224.0,202315.0,203465.0,204420.0,205600.0,206852.0,208461.0,210213.0,212056.0,214135.0,215969.0,217772.0,219372.0,221217.0,223128.0,225187.0,227427.0,229842.0,232245.0,234549.0,236859.0,239221.0,241608.0,244007.0,246389.0,248820.0,251202.0,253573.0,256054.0,258493.0,261048.0,263537.0,266078.0,268463.0,270871.0,273338.0,276126.0,278921.0,281716.0,284549.0,287243.0,289830.0,292440.0,295176.0,298169.0,301277.0,304962.0,308873.0,312796.0,316545.0,320455.0,324340.0,328334.0,332523.0,336512.0,340378.0,343974.0,347637.0,351007.0,354066.0,356972.0,360050.0,363224.0,366809.0,370381.0,374115.0,377657.0,381603.0,385741.0,390287.0,394815.0,399572.0,404361.0,409209.0,413760.0,418134.0,422288.0,426464.0,431275.0,436142.0,440956.0,445434.0,450095.0,454960.0,459965.0,464632.0,469265.0,473212.0,476988.0,479615.0,481844.0,483584.0,485514.0,486847.0,487232.0,486792.0,485407.0,483875.0,482100.0,480507.0,479175.0,478915.0,478333.0,477881.0,476185.0,474527.0,472828.0,471084.0,469938.0,468636.0,467184.0,465746.0,463881.0,461385.0,458732.0,455094.0,451968.0,448621.0,445859.0,442903.0,439553.0,435998.0,432571.0,428708.0,424856.0,421216.0,417774.0,415150.0,412278.0,409761.0,407094.0,405304.0,404176.0,403711.0,403480.0,403398.0,403462.0,402992.0,402780.0,402339.0,402754.0,403019.0,403142.0,402531.0,401319.0,399750.0,397856.0,396468.0,395181.0,394425.0,393006.0,391456.0,389269.0,387392.0,385712.0,384285.0,382977.0,381516.0,380293.0,378924.0,377580.0,376304.0,375371.0,374829.0,374638.0,374465.0,374376.0,374343.0,374446.0,374956.0,375683.0,376401.0,377287.0,378202.0,379645.0,381224.0,382845.0,384580.0,386316.0,388191.0,390218.0,392183.0,393909.0,395806.0,397474.0,399318.0,400589.0,401806.0,402827.0,403730.0,404660.0,405493.0,406242.0,406696.0,407476.0,408271.0,409430.0,410165.0,411141.0,411941.0,413048.0,413978.0,414852.0,415766.0,416717.0,418175.0,419315.0,420086.0,420708.0,421546.0,422858.0,423920.0,424962.0,426070.0,427383.0,428752.0,430224.0,431659.0,433290.0,435237.0,436885.0,438680.0,439946.0,442169.0,444423.0,447184.0,449635.0,451912.0,453907.0,455663.0,457369.0,459438.0,461906.0,464462.0,466975.0,468996.0,470780.0,471800.0,472763.0,474055.0,475808.0,477621.0,478874.0,479491.0,479844.0,480246.0,480750.0,481437.0,482099.0,482606.0,482521.0,482153.0,481847.0,481883.0,482365.0,483167.0,484153.0,485134.0,486273.0,487442.0,488880.0,490864.0,493579.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,184675.0,184932.0,184952.0,185060.0,185033.0,185060.0,185160.0,185113.0,184999.0,184902.0,184881.0,185005.0,184676.0,184111.0,183780.0,183982.0,184504.0,184981.0,185600.0,186496.0,187505.0,188475.0,189379.0,190399.0,192088.0,194185.0,196141.0,197594.0,198950.0,200239.0,201250.0,202594.0,204270.0,206143.0,207956.0,209401.0,211133.0,212663.0,214316.0,215773.0,217246.0,219268.0,221448.0,222944.0,224071.0,225374.0,227286.0,229275.0,230958.0,232635.0,234558.0,236772.0,239084.0,241227.0,243339.0,245686.0,248031.0,250259.0,252362.0,254632.0,256809.0,259117.0,261294.0,263801.0,266063.0,268315.0,270272.0,272401.0,274676.0,277347.0,279849.0,282537.0,285290.0,288414.0,291715.0,295231.0,298771.0,302878.0,307636.0,312683.0,317603.0,322561.0,327994.0,333451.0,338423.0,342883.0,347384.0,351791.0,356618.0,360761.0,366029.0,371914.0,378709.0,384809.0,391841.0,398892.0,407306.0,415853.0,424959.0,434825.0,445930.0,457467.0,467286.0,475491.0,483586.0,491882.0,498893.0,505891.0,512409.0,520307.0,528152.0,535788.0,542052.0,548341.0,556522.0,565419.0,574994.0,584005.0,591432.0,598407.0,604190.0,609318.0,613783.0,617659.0,622237.0,625441.0,626732.0,627902.0,626291.0,625659.0,624332.0,624252.0,623557.0,622355.0,620536.0,619153.0,616308.0,613644.0,608687.0,602361.0,594100.0,585593.0,579045.0,571823.0,564402.0,553812.0,542360.0,528400.0,514476.0,502343.0,491851.0,482582.0,475474.0,467993.0,459105.0,447693.0,439336.0,434970.0,431737.0,428508.0,425669.0,423067.0,421891.0,421919.0,422905.0,424317.0,426911.0,430897.0,432002.0,430540.0,430272.0,432288.0,435984.0,435355.0,433179.0,429662.0,426857.0,423864.0,419722.0,416948.0,415547.0,415145.0,413084.0,410152.0,405016.0,403624.0,402573.0,401641.0,398896.0,396225.0,395848.0,394894.0,393698.0,392104.0,391386.0,391407.0,393021.0,394636.0,397287.0,400061.0,403906.0,408971.0,413184.0,418729.0,424141.0,432506.0,441452.0,451404.0,460082.0,468549.0,476003.0,484747.0,492454.0,498387.0,503475.0,507019.0,511166.0,511999.0,512455.0,511942.0,512432.0,512922.0,514481.0,514251.0,514744.0,515389.0,518247.0,520848.0,524261.0,528261.0,532433.0,534792.0,537318.0,539874.0,542567.0,545672.0,548907.0,552775.0,555409.0,559958.0,562442.0,565734.0,567537.0,571632.0,575169.0,578336.0,581059.0,584621.0,588496.0,592253.0,595041.0,596790.0,600394.0,603068.0,606717.0,608980.0,612694.0,616434.0,619943.0,622864.0,625771.0,628689.0,633638.0,638621.0,642817.0,646906.0,650936.0,655281.0,658655.0,662182.0,664160.0,664473.0,663482.0,664031.0,664643.0,664244.0,663129.0,660398.0,657928.0,657251.0,660715.0,665104.0,666997.0,667041.0,667802.0,670070.0,671763.0,674427.0,677853.0,683048.0,688283.0,692527.0,694078.0,695207.0,699530.0,706714.0
394463,3,"Chicago, IL",Msa,IL,161914.0,161616.0,161224.0,160779.0,160181.0,159858.0,159386.0,159948.0,160757.0,162398.0,163693.0,164650.0,164932.0,164882.0,165041.0,164902.0,165072.0,164811.0,164512.0,162136.0,159220.0,154967.0,151683.0,149315.0,148453.0,148348.0,148289.0,148272.0,148213.0,148140.0,148466.0,149873.0,151914.0,154583.0,156855.0,158586.0,159385.0,159853.0,160334.0,160991.0,161549.0,162489.0,163489.0,164450.0,165075.0,165790.0,166671.0,167614.0,168807.0,170031.0,171276.0,172384.0,173479.0,174537.0,175558.0,176701.0,177954.0,179211.0,180513.0,181863.0,183177.0,184293.0,185431.0,186645.0,188028.0,189323.0,190474.0,191596.0,192773.0,194095.0,195384.0,196555.0,197584.0,198693.0,199966.0,201058.0,202225.0,203356.0,204801.0,206166.0,207470.0,208687.0,209747.0,211018.0,212262.0,213683.0,214933.0,216319.0,217456.0,218493.0,219449.0,220630.0,222023.0,223367.0,224746.0,225945.0,227400.0,228715.0,230070.0,231497.0,233037.0,234851.0,236529.0,238194.0,239594.0,241114.0,242786.0,244617.0,246260.0,247956.0,249617.0,251435.0,253249.0,255174.0,257068.0,258869.0,260852.0,262801.0,264567.0,266164.0,267571.0,269037.0,270239.0,271483.0,272514.0,273381.0,273986.0,274656.0,275127.0,275525.0,275716.0,276075.0,276615.0,277356.0,277126.0,276877.0,275695.0,275312.0,274188.0,273709.0,272576.0,271887.0,271033.0,270045.0,269149.0,266370.0,265623.0,262510.0,261776.0,258304.0,256946.0,253627.0,251863.0,248674.0,246117.0,242311.0,238310.0,235334.0,232026.0,229991.0,227008.0,224963.0,223156.0,221747.0,219738.0,218189.0,216739.0,216605.0,215987.0,215834.0,214155.0,213949.0,212370.0,212337.0,209578.0,208185.0,205929.0,204778.0,202376.0,200390.0,198365.0,196807.0,195428.0,193187.0,191801.0,189603.0,189228.0,187925.0,187328.0,185107.0,184115.0,182323.0,181415.0,179437.0,179075.0,178524.0,178533.0,177934.0,177070.0,176325.0,175700.0,176162.0,176865.0,177603.0,178556.0,179783.0,180605.0,181827.0,182743.0,184510.0,186161.0,188415.0,190327.0,192504.0,193615.0,195051.0,195829.0,197100.0,197648.0,197851.0,198327.0,199247.0,200222.0,200694.0,201358.0,201697.0,202387.0,202833.0,203274.0,203396.0,204046.0,205155.0,206150.0,206359.0,206559.0,206823.0,207204.0,207494.0,207879.0,208501.0,209246.0,210478.0,211455.0,212237.0,212816.0,213649.0,214758.0,215776.0,216598.0,217395.0,218408.0,219529.0,220812.0,221868.0,223185.0,224326.0,225362.0,226046.0,226567.0,227293.0,228178.0,229337.0,230415.0,231624.0,232794.0,233641.0,234085.0,234581.0,235308.0,236316.0,236955.0,237481.0,238053.0,238602.0,239166.0,239446.0,239542.0,239831.0,240166.0,240774.0,241355.0,241803.0,241994.0,241845.0,241606.0,241507.0,241491.0,241607.0,241885.0,242259.0,242806.0,243219.0,243617.0,244099.0,245049.0,246357.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,111245.0,111308.0,111467.0,111785.0,112128.0,112375.0,112551.0,112771.0,112991.0,113325.0,113653.0,113981.0,114039.0,114131.0,114158.0,114325.0,114418.0,114611.0,114839.0,115090.0,115384.0,115720.0,116003.0,116356.0,116806.0,117252.0,117612.0,117720.0,117942.0,118190.0,118575.0,118922.0,119283.0,119206.0,119206.0,119119.0,119704.0,120473.0,121455.0,122402.0,123204.0,124036.0,124782.0,125300.0,125637.0,126319.0,127146.0,127943.0,128254.0,128581.0,128825.0,129067.0,129245.0,129415.0,129603.0,129898.0,130344.0,130798.0,131199.0,131585.0,131823.0,131652.0,131473.0,131376.0,131557.0,131577.0,131649.0,131861.0,132082.0,132232.0,132273.0,132418.0,132626.0,133047.0,133406.0,133896.0,134348.0,135044.0,135739.0,136336.0,136818.0,137252.0,137756.0,138291.0,138535.0,138552.0,138338.0,138255.0,138339.0,138586.0,138833.0,139063.0,139363.0,139782.0,140209.0,140528.0,141255.0,142602.0,144570.0,146150.0,147030.0,147369.0,147678.0,148143.0,148587.0,149076.0,149486.0,149987.0,150733.0,150972.0,150970.0,150778.0,151000.0,151421.0,151843.0,152258.0,152615.0,152561.0,152703.0,152685.0,152936.0,153408.0,153849.0,154299.0,154686.0,155111.0,155372.0,155447.0,155565.0,156198.0,156601.0,157032.0,157026.0,156961.0,156934.0,157075.0,157306.0,157482.0,157638.0,158002.0,158519.0,158847.0,158974.0,158988.0,158332.0,157318.0,156051.0,155197.0,154484.0,153969.0,153656.0,153189.0,152402.0,151448.0,150554.0,149884.0,149751.0,150075.0,150504.0,150589.0,150541.0,150309.0,150233.0,150129.0,150277.0,150431.0,150998.0,151306.0,151351.0,151122.0,150895.0,151022.0,150922.0,150877.0,150179.0,149470.0,148536.0,147851.0,146976.0,146501.0,146166.0,145617.0,145012.0,144103.0,143566.0,142922.0,142754.0,142758.0,142985.0,143060.0,142960.0,142639.0,142469.0,142903.0,143450.0,144063.0,144444.0,144949.0,145537.0,146058.0,146524.0,146947.0,147578.0,148289.0,149161.0,149781.0,150589.0,151453.0,152505.0,153560.0,154696.0,155820.0,157113.0,158405.0,159697.0,160854.0,161760.0,162750.0,163581.0,164421.0,165211.0,166166.0,166872.0,167892.0,168791.0,170022.0,171188.0,172472.0,173979.0,175422.0,177075.0,178680.0,180358.0,182012.0,183756.0,185271.0,186705.0,188045.0,189544.0,191204.0,192753.0,194310.0,195815.0,197506.0,199338.0,201080.0,203022.0,204690.0,206412.0,208029.0,209834.0,211683.0,213317.0,215018.0,216483.0,218160.0,219728.0,221358.0,222767.0,224234.0,225934.0,227827.0,229573.0,231055.0,232441.0,234084.0,235885.0,237566.0,238968.0,240326.0,241483.0,242554.0,243232.0,244189.0,245207.0,246629.0,247903.0,248749.0,249193.0,249530.0,250161.0,250638.0,251119.0,251487.0,252133.0,252476.0,252877.0,253090.0,253545.0,254217.0,255208.0,256323.0,257406.0,258658.0,260101.0,261739.0
394974,5,"Philadelphia, PA",Msa,PA,121003.0,120847.0,120707.0,120463.0,120298.0,120203.0,120159.0,120136.0,120178.0,120264.0,120394.0,120500.0,120631.0,120799.0,121028.0,121280.0,121531.0,121764.0,121968.0,122126.0,122238.0,122322.0,122446.0,122623.0,122817.0,123015.0,123203.0,123349.0,123422.0,123471.0,123549.0,123794.0,124079.0,124423.0,124620.0,124824.0,124994.0,125238.0,125535.0,125896.0,126303.0,126717.0,127187.0,127563.0,127925.0,128249.0,128805.0,129483.0,130239.0,130975.0,131579.0,132188.0,132751.0,133354.0,133878.0,134388.0,134942.0,135583.0,136172.0,136781.0,137402.0,138133.0,138937.0,139723.0,140500.0,141256.0,142099.0,142927.0,143788.0,144629.0,145633.0,146521.0,147503.0,148454.0,149605.0,150791.0,151972.0,153203.0,154424.0,155886.0,157450.0,159153.0,160716.0,162456.0,164118.0,165868.0,167459.0,169150.0,170848.0,172546.0,174266.0,175936.0,177736.0,179546.0,181490.0,183213.0,184969.0,186800.0,188857.0,190971.0,193188.0,195524.0,198044.0,200719.0,203219.0,205463.0,207603.0,210038.0,212794.0,215266.0,217535.0,219670.0,222123.0,224761.0,227461.0,230132.0,232776.0,235534.0,238158.0,240642.0,242640.0,244514.0,246110.0,247762.0,249104.0,250346.0,251306.0,252096.0,252680.0,253030.0,253217.0,253237.0,253339.0,253391.0,253655.0,253699.0,254077.0,254200.0,254400.0,254125.0,253857.0,253633.0,253409.0,253058.0,252366.0,251894.0,251223.0,250601.0,249311.0,247876.0,246273.0,244885.0,243514.0,242007.0,240525.0,239078.0,237755.0,236572.0,235632.0,234770.0,233836.0,232886.0,231985.0,231401.0,231029.0,231091.0,231342.0,231480.0,231578.0,231249.0,230816.0,230414.0,230398.0,230503.0,230261.0,229421.0,228167.0,226605.0,224892.0,223387.0,222122.0,221189.0,220066.0,218617.0,216885.0,215220.0,213946.0,213081.0,212278.0,211533.0,210760.0,210116.0,209249.0,208351.0,207732.0,207464.0,207198.0,206706.0,206119.0,205712.0,205541.0,205470.0,205501.0,205531.0,205766.0,205981.0,206314.0,206807.0,207578.0,208500.0,209417.0,210169.0,210931.0,211561.0,212165.0,212542.0,212987.0,213455.0,213685.0,213461.0,213365.0,213446.0,213697.0,213658.0,213602.0,213702.0,213969.0,214369.0,214601.0,214800.0,215183.0,215772.0,216115.0,216189.0,216301.0,216684.0,217056.0,217193.0,217232.0,217198.0,217320.0,217594.0,217851.0,218266.0,218736.0,219580.0,220283.0,220983.0,221564.0,222300.0,223030.0,223947.0,224945.0,225746.0,226310.0,226776.0,227470.0,228162.0,228792.0,229493.0,230283.0,231361.0,232348.0,233321.0,234087.0,235165.0,236571.0,237967.0,239034.0,239764.0,240450.0,240978.0,241662.0,242279.0,243189.0,243927.0,244781.0,245445.0,246433.0,247095.0,247979.0,248536.0,249251.0,249646.0,249946.0,250315.0,250784.0,251446.0,252227.0,253187.0,253933.0,255095.0,256344.0,258152.0,260045.0,262437.0
394692,6,"Houston, TX",Msa,TX,109088.0,109163.0,109171.0,109319.0,109457.0,109556.0,109594.0,109654.0,109818.0,110011.0,110278.0,110566.0,110530.0,110373.0,110234.0,110314.0,110405.0,110573.0,110802.0,111041.0,111201.0,111373.0,111611.0,111846.0,112498.0,113114.0,113750.0,113957.0,114209.0,114452.0,114749.0,115017.0,115291.0,115574.0,115598.0,115601.0,115721.0,116346.0,117222.0,118099.0,118885.0,119610.0,120341.0,121038.0,121582.0,122041.0,122548.0,123132.0,123645.0,123887.0,123934.0,124072.0,124129.0,124268.0,124361.0,124646.0,124968.0,125223.0,125673.0,126102.0,126303.0,126288.0,125919.0,125734.0,125708.0,125850.0,125987.0,125849.0,125922.0,126118.0,126336.0,126477.0,126622.0,126887.0,127435.0,128058.0,128633.0,129156.0,129632.0,130305.0,130839.0,131304.0,131654.0,131988.0,132398.0,132608.0,132702.0,132776.0,132886.0,133216.0,133411.0,133770.0,133986.0,134321.0,134620.0,134994.0,135512.0,136500.0,137939.0,139091.0,140262.0,140764.0,141727.0,142355.0,143273.0,144068.0,144819.0,145654.0,146358.0,147011.0,147296.0,147563.0,147524.0,147807.0,147855.0,147965.0,147900.0,147807.0,147963.0,147974.0,148241.0,148371.0,148706.0,148977.0,149499.0,149929.0,150445.0,150965.0,151607.0,152297.0,152855.0,153438.0,153928.0,154138.0,154155.0,154310.0,154658.0,155151.0,155371.0,155815.0,156199.0,156565.0,156826.0,157086.0,156887.0,156477.0,155929.0,155589.0,155018.0,154386.0,153894.0,153335.0,152758.0,152250.0,151507.0,150652.0,150020.0,149996.0,150038.0,149948.0,149906.0,150147.0,150613.0,150937.0,151015.0,150818.0,150979.0,151252.0,151446.0,151474.0,151725.0,151981.0,152033.0,151567.0,150556.0,149344.0,148456.0,147933.0,147701.0,147348.0,146865.0,146080.0,144965.0,144013.0,143235.0,142839.0,142669.0,142726.0,142748.0,142772.0,142219.0,141904.0,141798.0,142098.0,142476.0,142671.0,142999.0,143261.0,143747.0,144218.0,144634.0,144846.0,145443.0,146053.0,146887.0,147738.0,149092.0,150676.0,152192.0,153443.0,154651.0,155909.0,157266.0,158775.0,160271.0,161669.0,162983.0,164292.0,165240.0,166075.0,166883.0,168193.0,169660.0,171381.0,173057.0,174538.0,175869.0,177247.0,178581.0,179808.0,181210.0,182634.0,183988.0,185042.0,185776.0,186408.0,187048.0,187981.0,188698.0,189331.0,190166.0,190982.0,191507.0,191741.0,192290.0,192946.0,193762.0,194250.0,194696.0,194993.0,195775.0,196674.0,197174.0,197715.0,198352.0,199125.0,199579.0,200014.0,200438.0,200830.0,201269.0,201750.0,202313.0,202852.0,203445.0,203913.0,204477.0,205473.0,206551.0,207440.0,208080.0,208971.0,209964.0,210773.0,211342.0,211892.0,212982.0,213903.0,214415.0,214349.0,214574.0,215162.0,215867.0,216266.0,216508.0,216947.0,217500.0,218067.0,218281.0,218692.0,219376.0,220288.0,221012.0,221569.0,222176.0,222936.0
